"nr","time","veikla","grupe","paj","dsk","val","atlyg","ter","nace1","nace2"
3102,2007,70,3,457887,30,10677,47671,18,702000,682000
3102,2007.25,70,3,1502927,30,11017,47671,18,702000,682000
3102,2007.5,70,3,2271413,31.5,,74243,18,701200,681000
3102,2007.75,70,3,3123823,33.5,13907,81757,18,701200,681000
3102,2008,70,3,1890117,30.5,14474,106808,18,702000,682000
3102,2008.25,70,3,2417370,25,9707,75058,18,702000,682000
3102,2008.5,70,3,904595,15.5,9707,83981,18,701200,681000
3102,2008.75,70,3,476670,7.5,2201,19469,18,701200,681000
3113,2005,70,3,,,,,18,702000,682000
3113,2005.25,70,3,,,,,18,702000,682000
3113,2005.5,70,3,,,,,18,702000,682000
3113,2005.75,70,3,,,,,18,702000,682000
3113,2006,70,3,752764,3,1480,21839,18,702000,682000
3113,2006.25,70,3,535712,3,1370,31546,18,702000,682000
3113,2006.5,70,3,464536,3,1188,22427,18,702000,682000
3113,2006.75,70,3,290942,3,1483,21839,18,702000,682000
3113,2007,70,3,436652,3,1485,21839,18,702000,682000
3113,2007.25,70,3,400031,3,1329,21839,18,702000,682000
3113,2007.5,70,3,375805,3,1181,20861,18,702000,682000
3113,2007.75,70,3,374142,3,1478,31766,18,702000,682000
3113,2008,70,3,402496,3,1310,24518,18,702000,682000
3113,2008.25,70,3,450774,3,1332,22172,18,702000,682000
3113,2008.5,70,3,458031,3,1056,20530,18,702000,682000
3113,2008.75,70,3,451743,3,1420,35365,18,702000,682000
3166,2005,70,3,41938,2,470,2851,19,702000,682000
3166,2005.25,70,3,38156,3,618,2682,19,702000,682000
3166,2005.5,70,3,58309,3,475,3254,19,702000,682000
3166,2005.75,70,3,37432,3,556,3300,19,702000,682000
3166,2006,70,3,39866,3,518,3095,19,702000,682000
3166,2006.25,70,3,40443,3,525,3416,19,702000,682000
3166,2006.5,70,3,62288,3,532,4316,19,702000,682000
3166,2006.75,70,3,57082,3,480,3514,19,702000,682000
3166,2007,70,3,,3,,3417,19,702000,682000
3166,2007.25,70,3,,3,,3417,19,702000,682000
3166,2007.5,70,3,,3,,4216,19,702000,682000
3166,2007.75,70,3,,3,,4059,19,702000,682000
3166,2008,70,3,,3,,6360,19,702000,682000
3166,2008.25,70,3,,3,,5838,19,702000,682000
3166,2008.5,70,3,,3,,7544,19,702000,682000
3166,2008.75,70,3,0,3,,6148,19,702000,682000
3197,2005,70,3,29610,2,366,2400,18,702000,682000
3197,2005.25,70,3,29610,2,384,2400,18,702000,682000
3197,2005.5,70,3,31564,2,378,2400,18,702000,682000
3197,2005.75,70,3,36778,2,356,2348,18,702000,771100
3197,2006,70,3,,2,,2400,18,702000,682000
3197,2006.25,70,3,,2,,1489,18,702000,682000
3197,2006.5,70,3,,2.5,,6834,18,702000,682000
3197,2006.75,70,3,,3,,6315,18,702000,771100
3197,2007,70,3,,3,,6307,18,702000,682000
3197,2007.25,70,3,,3,,6307,18,702000,682000
3197,2007.5,70,3,,3.5,,6794,18,702000,682000
3197,2007.75,70,3,,4,,12177,18,702000,771100
3197,2008,70,3,47166,4,693,12630,18,702000,682000
3197,2008.25,70,3,151779,4.5,618,12003,18,702000,682000
3197,2008.5,70,3,193574,5,696,11723,18,702000,682000
3197,2008.75,70,3,191026,4.5,349,9895,18,702000,771100
3257,2005,70,3,210099,6,2276,24218,21,702000,682000
3257,2005.25,70,3,164671,5,1915,23594,21,702000,682000
3257,2005.5,70,3,154675,5,1917,38255,21,702000,682000
3257,2005.75,70,3,181702,5,1831,18615,21,702000,682000
3257,2006,70,3,230904,5,1726,19748,21,702000,682000
3257,2006.25,70,3,161922,5,1581,19812,21,702000,682000
3257,2006.5,70,3,155882,5,1860,19980,21,702000,682000
3257,2006.75,70,3,186864,5,1833,41547,21,702000,682000
3257,2007,70,3,,5.5,,42049,21,702000,682000
3257,2007.25,70,3,,6,,42049,21,702000,682000
3257,2007.5,70,3,,6,,47022,21,702000,682000
3257,2007.75,70,3,,6,,46959,21,702000,682000
3257,2008,70,3,,5.5,,49408,21,702000,682000
3257,2008.25,70,3,,5,,42349,21,702000,682000
3257,2008.5,70,3,,5,,31048,21,702000,682000
3257,2008.75,70,3,0,4.5,,29348,21,702000,682000
3274,2005,70,3,25881,7,2920,20338,11,702000,682000
3274,2005.25,70,3,27143,7,3306,22232,11,702000,682000
3274,2005.5,70,3,15934,6,2448,11824,11,702000,682000
3274,2005.75,70,3,19094,5,2731,20518,11,702000,682000
3274,2006,70,3,,6,,17850,11,702000,682000
3274,2006.25,70,3,,6.5,,32348,11,702000,682000
3274,2006.5,70,3,,7.5,,27652,11,702000,682000
3274,2006.75,70,3,,8.5,,33464,11,702000,682000
3274,2007,70,3,,9,,35303,11,702000,682000
3274,2007.25,70,3,,9,,35303,11,702000,682000
3274,2007.5,70,3,,8,,31472,11,702000,682000
3274,2007.75,70,3,,8,,29778,11,702000,682000
3274,2008,70,3,,8,,33879,11,702000,682000
3274,2008.25,70,3,,8.5,,44828,11,702000,682000
3274,2008.5,70,3,,8.5,,37100,11,702000,682000
3274,2008.75,70,3,0,8,,28007,11,702000,682000
3297,2005,70,3,,,,,11,702000,682000
3297,2005.25,70,3,,,,,11,702000,682000
3297,2005.5,70,3,,,,,11,702000,682000
3297,2005.75,70,3,,,,,11,702000,682000
3297,2006,70,3,1175296,3.5,1909,26693,11,702000,682000
3297,2006.25,70,3,1166049,4,1868,26721,11,702000,682000
3297,2006.5,70,3,1039747,4,1818,27640,11,702000,682000
3297,2006.75,70,3,1067081,4,1882,27955,11,702000,682000
3297,2007,70,3,681229,4,1982,28344,11,702000,682000
3297,2007.25,70,3,649206,4,1586,28344,11,702000,682000
3297,2007.5,70,3,677541,3,1159,23148,11,702000,682000
3297,2007.75,70,3,698615,3,1414,23593,11,702000,682000
3297,2008,70,3,680652,3,1370,25741,11,702000,682000
3297,2008.25,70,3,658468,3,1339,26220,11,702000,682000
3297,2008.5,70,3,664185,3,1201,26252,11,702000,682000
3297,2008.75,70,3,740332,3,1201,26264,11,702000,682000
3301,2005,70,3,400039,7,2623,13014,11,702000,682000
3301,2005.25,70,3,390627,6,2503,12308,11,702000,682000
3301,2005.5,70,3,405177,5,1999,12130,11,702000,682000
3301,2005.75,70,3,414649,6,1984,13213,11,702000,682000
3301,2006,70,3,413163,7,394,14398,11,702000,682000
3301,2006.25,70,3,423668,8,2379,14147,11,702000,682000
3301,2006.5,70,3,434820,8,2094,14352,11,702000,682000
3301,2006.75,70,3,653919,8,2289,16014,11,702000,682000
3301,2007,70,3,928744,8.5,2499,18080,11,702000,682000
3301,2007.25,70,3,977500,9,2471,18080,11,702000,682000
3301,2007.5,70,3,986859,9,2010,20407,11,702000,682000
3301,2007.75,70,3,969355,8,2595,22442,11,702000,682000
3301,2008,70,3,1002682,8.5,2254,20351,11,702000,682000
3301,2008.25,70,3,1196271,6,1671,19547,11,702000,682000
3301,2008.5,70,3,954047,2,425,28551,11,702000,682000
3301,2008.75,70,3,0,0.5,,59,11,702000,682000
3307,2005,70,3,181037,4,732,3330,11,702000,682000
3307,2005.25,70,3,217791,4,768,3269,11,702000,682000
3307,2005.5,70,3,183932,4,768,3344,11,702000,682000
3307,2005.75,70,3,85497,4,696,3272,11,702000,682000
3307,2006,70,3,94461,3.5,614,5978,11,702000,682000
3307,2006.25,70,3,95277,3,353,2930,11,702000,682000
3307,2006.5,70,3,527087,2.5,378,1631,11,702000,682000
3307,2006.75,70,3,324621,2,366,1574,11,702000,682000
3307,2007,70,3,,2,,1573,11,702000,682000
3307,2007.25,70,3,,2,,1573,11,702000,682000
3307,2007.5,70,3,,2,,1575,11,702000,682000
3307,2007.75,70,3,,2.5,,3182,11,702000,682000
3307,2008,70,3,30898,3,838,6975,11,702000,682000
3307,2008.25,70,3,26371,3,846,6975,11,702000,682000
3307,2008.5,70,3,21484,2.5,652,5983,11,702000,682000
3307,2008.75,70,3,30020,2,413,1579,11,702000,682000
3311,2005,70,3,,,,,18,702000,682000
3311,2005.25,70,3,,,,,18,702000,682000
3311,2005.5,70,3,,,,,18,702000,682000
3311,2005.75,70,3,,,,,18,702000,682000
3311,2006,70,3,,6,,5204,18,702000,682000
3311,2006.25,70,3,,6,,9076,18,702000,682000
3311,2006.5,70,3,,6,,9249,18,702000,682000
3311,2006.75,70,3,,5,,8871,18,702000,682000
3311,2007,70,3,1941,3,620,2608,18,702000,682000
3311,2007.25,70,3,2670,3,360,2608,18,702000,682000
3311,2007.5,70,3,,2,240,1908,18,702000,682000
3311,2007.75,70,3,,1.5,238,1313,18,702000,682000
3311,2008,70,3,,1,,600,18,702000,682000
3311,2008.25,70,3,,1,,600,18,702000,682000
3311,2008.5,70,3,,1,,600,18,702000,682000
3311,2008.75,70,3,0,1,,600,18,702000,682000
3350,2005,70,3,,,,,11,702000,682000
3350,2005.25,70,3,,,,,11,702000,682000
3350,2005.5,70,3,,,,,11,702000,682000
3350,2005.75,70,3,,,,,11,702000,682000
3350,2006,70,3,,3,,2515,11,702000,682000
3350,2006.25,70,3,,3,,2325,11,702000,682000
3350,2006.5,70,3,,3,,2400,11,702000,682000
3350,2006.75,70,3,,3,,2400,11,702000,682000
3350,2007,70,3,,3,,2195,11,702000,682000
3350,2007.25,70,3,,3,,2195,11,702000,682000
3350,2007.5,70,3,,3,,2700,11,702000,682000
3350,2007.75,70,3,,3,,3757,11,702000,682000
3350,2008,70,3,10695,3,240,3300,11,702000,682000
3350,2008.25,70,3,7683,3,248,3300,11,702000,682000
3350,2008.5,70,3,7450,3,249,3515,11,702000,682000
3350,2008.75,70,3,10366,3,189,3300,11,702000,682000
3357,2005,70,3,,,,,11,702000,682000
3357,2005.25,70,3,,,,,11,702000,682000
3357,2005.5,70,3,,,,,11,702000,682000
3357,2005.75,70,3,,,,,11,702000,682000
3357,2006,70,3,,3.5,,4801,11,702000,682000
3357,2006.25,70,3,,3.5,,8150,11,702000,682000
3357,2006.5,70,3,,4.5,,6269,11,702000,682000
3357,2006.75,70,3,,5,,5008,11,702000,682000
3357,2007,70,3,,5.5,,11376,11,702000,682000
3357,2007.25,70,3,,6,,11376,11,702000,682000
3357,2007.5,70,3,,6,,13911,11,702000,682000
3357,2007.75,70,3,,6,,13821,11,702000,682000
3357,2008,70,3,182898,6,1701,15429,11,702000,682000
3357,2008.25,70,3,24122,6,1602,13950,11,702000,682000
3357,2008.5,70,3,21244,6,1723,22800,11,702000,682000
3357,2008.75,70,3,573548,5.5,1730,18463,11,702000,682000
3367,2005,70,3,11104,2,731,4800,11,702000,682000
3367,2005.25,70,3,52677,3,827,4979,11,702000,682000
3367,2005.5,70,3,99897,4,1016,5850,11,702000,682000
3367,2005.75,70,3,89352,4,1432,9162,11,702000,682000
3367,2006,70,3,6000,4,1392,7767,11,702000,682000
3367,2006.25,70,3,7050,4.5,1218,8219,11,702000,682000
3367,2006.5,70,3,7050,5,1546,9370,11,702000,682000
3367,2006.75,70,3,7050,5,1568,9859,11,702000,682000
3367,2007,70,3,,5,,9662,11,702000,682000
3367,2007.25,70,3,,5,,9662,11,702000,682000
3367,2007.5,70,3,,7,,8522,11,702000,682000
3367,2007.75,70,3,,7,,7613,11,702000,682000
3367,2008,70,3,,7,,8330,11,702000,682000
3367,2008.25,70,3,,7,,8418,11,702000,682000
3367,2008.5,70,3,,7,,8431,11,702000,682000
3367,2008.75,70,3,0,3.5,,17427,11,702000,682000
3372,2005,70,3,1879100,61,26580,332728,11,602410,494100
3372,2005.25,70,3,2392144,65,30660,405740,11,602410,494100
3372,2005.5,70,3,2297759,66,29981,397999,11,702000,682000
3372,2005.75,70,3,2375967,63,28750,393950,11,702000,682000
3372,2006,70,3,2607250,56.5,22909,135160,11,602410,494100
3372,2006.25,70,3,3311431,49,19791,133887,11,602410,494100
3372,2006.5,70,3,1186945,42.5,16833,127057,11,702000,682000
3372,2006.75,70,3,1242889,40.5,17605,133376,11,702000,682000
3372,2007,70,3,3532071,36.5,16445,141755,11,602410,494100
3372,2007.25,70,3,3689224,37,8267,141755,11,602410,494100
3372,2007.5,70,3,138930,23.5,8319,81499,11,702000,682000
3372,2007.75,70,3,200803,21,6956,71606,11,702000,682000
3372,2008,70,3,162735,19.5,6228,61601,11,602410,494100
3372,2008.25,70,3,292099,19.5,6014,63270,11,602410,494100
3372,2008.5,70,3,113357,19.5,6025,60888,11,702000,682000
3372,2008.75,70,3,123977,17,5474,52303,11,702000,682000
3373,2005,70,3,,,,,11,702000,682000
3373,2005.25,70,3,,,,,11,702000,682000
3373,2005.5,70,3,,,,,11,702000,682000
3373,2005.75,70,3,,,,,11,702000,682000
3373,2006,70,3,,2,,12000,11,702000,682000
3373,2006.25,70,3,,2.5,,12119,11,702000,682000
3373,2006.5,70,3,,3,,6988,11,702000,682000
3373,2006.75,70,3,,3,,7483,11,702000,682000
3373,2007,70,3,40011,3,919,6987,11,702000,682000
3373,2007.25,70,3,33218,3,1056,6987,11,702000,682000
3373,2007.5,70,3,31449,4,981,8482,11,702000,682000
3373,2007.75,70,3,36682,4,876,8762,11,702000,682000
3373,2008,70,3,49087,4,634,7879,11,702000,682000
3373,2008.25,70,3,42009,4,810,8926,11,702000,682000
3373,2008.5,70,3,40811,4,872,9894,11,702000,682000
3373,2008.75,70,3,46465,3.5,768,8185,11,702000,682000
3376,2005,70,3,,,,,11,702000,682000
3376,2005.25,70,3,,,,,11,702000,682000
3376,2005.5,70,3,,,,,11,702000,682000
3376,2005.75,70,3,,,,,11,702000,682000
3376,2006,70,3,,2,,1853,11,702000,682000
3376,2006.25,70,3,,2,,1857,11,702000,682000
3376,2006.5,70,3,,2,,2034,11,702000,682000
3376,2006.75,70,3,,2,,2041,11,702000,682000
3376,2007,70,3,15707,2,531,2700,11,702000,682000
3376,2007.25,70,3,9000,2,520,2700,11,702000,682000
3376,2007.5,70,3,16000,2,580,5800,11,702000,682000
3376,2007.75,70,3,10280,2,567,5900,11,702000,682000
3376,2008,70,3,10280,2,513,5850,11,702000,682000
3376,2008.25,70,3,24280,2,564,4810,11,702000,682000
3376,2008.5,70,3,20021,2,567,4299,11,702000,682000
3376,2008.75,70,3,19185,2,539,3200,11,702000,682000
3392,2005,70,3,,,,,11,702000,682000
3392,2005.25,70,3,,,,,11,702000,682000
3392,2005.5,70,3,,,,,11,702000,682000
3392,2005.75,70,3,,,,,11,702000,682000
3392,2006,70,3,,3,,2700,11,702000,682000
3392,2006.25,70,3,,3,,2700,11,702000,682000
3392,2006.5,70,3,,3,,2700,11,702000,682000
3392,2006.75,70,3,,3,,2700,11,702000,682000
3392,2007,70,3,,3,,2700,11,702000,682000
3392,2007.25,70,3,,3,,2700,11,702000,682000
3392,2007.5,70,3,,3,,3150,11,702000,682000
3392,2007.75,70,3,,3,,3150,11,702000,682000
3392,2008,70,3,5796,3,744,3600,11,702000,682000
3392,2008.25,70,3,5796,3,756,3600,11,702000,682000
3392,2008.5,70,3,3864,3,780,3600,11,702000,682000
3392,2008.75,70,3,5484,3,768,3600,11,702000,682000
3402,2005,70,3,,,,,27,702000,682000
3402,2005.25,70,3,,,,,27,702000,682000
3402,2005.5,70,3,,,,,27,702000,682000
3402,2005.75,70,3,,,,,27,702000,682000
3402,2006,70,3,,4,,3900,27,702000,682000
3402,2006.25,70,3,,4,,4650,27,702000,682000
3402,2006.5,70,3,,4,,4800,27,702000,682000
3402,2006.75,70,3,,4,,8000,27,702000,682000
3402,2007,70,3,,4,,4840,27,702000,682000
3402,2007.25,70,3,,4,,4840,27,702000,682000
3402,2007.5,70,3,,4,,8395,27,702000,682000
3402,2007.75,70,3,,4,,11600,27,702000,682000
3402,2008,70,3,64500,4,380,8700,27,702000,682000
3402,2008.25,70,3,16800,4,1260,8700,27,702000,682000
3402,2008.5,70,3,16800,4,1260,8700,27,702000,682000
3402,2008.75,70,3,16800,4,1254,11600,27,702000,682000
3403,2005,70,3,144412,5,1413,9360,27,702000,682000
3403,2005.25,70,3,134761,5,1777,12019,27,702000,682000
3403,2005.5,70,3,137702,5,1481,12794,27,702000,682000
3403,2005.75,70,3,181132,6,1274,13314,27,702000,682000
3403,2006,70,3,162189,6,1436,11994,27,702000,682000
3403,2006.25,70,3,128200,5.5,872,11811,27,702000,682000
3403,2006.5,70,3,122357,5,676,8527,27,702000,682000
3403,2006.75,70,3,129205,5,1064,9720,27,702000,682000
3403,2007,70,3,,5,,8618,27,702000,682000
3403,2007.25,70,3,,5,,8618,27,702000,682000
3403,2007.5,70,3,,5,,8950,27,702000,682000
3403,2007.75,70,3,,5,,8823,27,702000,682000
3403,2008,70,3,,5,,9029,27,702000,682000
3403,2008.25,70,3,,5,,9354,27,702000,682000
3403,2008.5,70,3,,5,,8885,27,702000,682000
3403,2008.75,70,3,0,5,,8713,27,702000,682000
3446,2005,70,3,550472,2,486,11648,27,702000,682000
3446,2005.25,70,3,550472,2,512,6759,27,702000,682000
3446,2005.5,70,3,550672,2,491,6826,27,702000,682000
3446,2005.75,70,3,550772,3,672,8369,27,702000,682000
3446,2006,70,3,550772,3,990,11055,27,702000,682000
3446,2006.25,70,3,550772,3,927,11062,27,702000,682000
3446,2006.5,70,3,550772,3,986,11135,27,702000,682000
3446,2006.75,70,3,530772,3,971,11073,27,702000,682000
3446,2007,70,3,535772,3,991,11130,27,702000,682000
3446,2007.25,70,3,535772,3,959,11130,27,702000,682000
3446,2007.5,70,3,535772,3,966,11282,27,702000,682000
3446,2007.75,70,3,543938,3,984,11283,27,702000,682000
3446,2008,70,3,544766,3,956,11430,27,702000,682000
3446,2008.25,70,3,543938,3,958,11457,27,702000,682000
3446,2008.5,70,3,540522,3,907,11396,27,702000,682000
3446,2008.75,70,3,539290,3,954,11424,27,702000,682000
3533,2005,70,3,49016,4,1936,14400,27,702000,682000
3533,2005.25,70,3,60516,4,2044,14400,27,702000,682000
3533,2005.5,70,3,81494,4,2048,14400,27,702000,682000
3533,2005.75,70,3,63689,4,1984,14400,27,702000,682000
3533,2006,70,3,79599,4,2796,19143,27,702000,682000
3533,2006.25,70,3,55278,5,2595,18281,27,702000,682000
3533,2006.5,70,3,49700,5,2475,18082,27,702000,682000
3533,2006.75,70,3,39983,5,2520,18364,27,702000,682000
3533,2007,70,3,,4.5,,18412,27,702000,682000
3533,2007.25,70,3,,5,,18412,27,702000,682000
3533,2007.5,70,3,,3.5,,21736,27,702000,682000
3533,2007.75,70,3,,4,,15825,27,702000,682000
3533,2008,70,3,,4,,16775,27,702000,682000
3533,2008.25,70,3,,4,,18175,27,702000,682000
3533,2008.5,70,3,,4,,18922,27,702000,682000
3533,2008.75,70,3,0,4,,18675,27,702000,682000
3561,2005,70,3,103416,6,2686,11600,27,702000,682000
3561,2005.25,70,3,94890,7,2586,12432,27,702000,682000
3561,2005.5,70,3,83310,6,2142,12518,27,702000,682000
3561,2005.75,70,3,89612,7,2732,11601,27,702000,682000
3561,2006,70,3,,6.5,,12210,27,702000,682000
3561,2006.25,70,3,,6.5,,11649,27,702000,682000
3561,2006.5,70,3,,7.5,,20146,27,702000,682000
3561,2006.75,70,3,,7.5,,20904,27,702000,682000
3561,2007,70,3,,7,,21170,27,702000,682000
3561,2007.25,70,3,,7,,21170,27,702000,682000
3561,2007.5,70,3,,7.5,,23968,27,702000,682000
3561,2007.75,70,3,,7.5,,22274,27,702000,682000
3561,2008,70,3,185118,7.5,2966,23223,27,702000,682000
3561,2008.25,70,3,172360,7.5,2776,23598,27,702000,682000
3561,2008.5,70,3,157343,7.5,2775,26164,27,702000,682000
3561,2008.75,70,3,198559,8,2524,22028,27,702000,682000
3592,2005,70,3,,,,,27,702000,682000
3592,2005.25,70,3,,,,,27,702000,682000
3592,2005.5,70,3,,,,,27,702000,682000
3592,2005.75,70,3,,,,,27,702000,682000
3592,2006,70,3,,6,,9346,27,702000,682000
3592,2006.25,70,3,,5.5,,9600,27,702000,682000
3592,2006.5,70,3,,6,,9799,27,702000,682000
3592,2006.75,70,3,,6,,9750,27,702000,682000
3592,2007,70,3,35770,6,2158,10018,27,702000,682000
3592,2007.25,70,3,31440,6,2140,10018,27,702000,682000
3592,2007.5,70,3,34052,5.5,1923,9643,27,702000,682000
3592,2007.75,70,3,35538,5,1815,9244,27,702000,682000
3592,2008,70,3,,5,,10543,27,702000,682000
3592,2008.25,70,3,,5,,10593,27,702000,682000
3592,2008.5,70,3,,5,,10903,27,702000,682000
3592,2008.75,70,3,0,4.5,,8898,27,702000,682000
3614,2005,70,3,,,,,27,927200,932900
3614,2005.25,70,3,,,,,27,927200,932900
3614,2005.5,70,3,,,,,27,702000,682000
3614,2005.75,70,3,,,,,27,702000,682000
3614,2006,70,3,76500,3,1210,6171,27,927200,932900
3614,2006.25,70,3,107992,3.5,1304,6654,27,927200,932900
3614,2006.5,70,3,95776,4,1504,7850,27,702000,682000
3614,2006.75,70,3,115750,4,1552,9871,27,702000,682000
3614,2007,70,3,,4,,9315,27,927200,932900
3614,2007.25,70,3,,4,,9315,27,927200,932900
3614,2007.5,70,3,,4,,10350,27,702000,682000
3614,2007.75,70,3,,4,,14057,27,702000,682000
3614,2008,70,3,,4,,14789,27,927200,932900
3614,2008.25,70,3,,4,,15806,27,927200,932900
3614,2008.5,70,3,,4,,15776,27,702000,682000
3614,2008.75,70,3,0,3.5,,14900,27,702000,682000
3638,2005,70,3,87117,3,606,2489,27,702000,682000
3638,2005.25,70,3,83413,3,579,3872,27,702000,682000
3638,2005.5,70,3,83282,3,541,3668,27,702000,682000
3638,2005.75,70,3,78280,3,538,3632,27,702000,682000
3638,2006,70,3,,3,,4275,27,702000,682000
3638,2006.25,70,3,,3,,3659,27,702000,682000
3638,2006.5,70,3,,3,,3632,27,702000,682000
3638,2006.75,70,3,,3,,3282,27,702000,682000
3638,2007,70,3,,3,,1963,27,702000,682000
3638,2007.25,70,3,,3,,1963,27,702000,682000
3638,2007.5,70,3,,3,,3803,27,702000,682000
3638,2007.75,70,3,,3,,3710,27,702000,682000
3638,2008,70,3,,3,,4094,27,702000,682000
3638,2008.25,70,3,,3,,4895,27,702000,682000
3638,2008.5,70,3,,3.5,,6598,27,702000,682000
3638,2008.75,70,3,0,4,,7395,27,702000,682000
3644,2005,70,3,,,,,27,702000,682000
3644,2005.25,70,3,,,,,27,702000,682000
3644,2005.5,70,3,,,,,27,702000,682000
3644,2005.75,70,3,,,,,27,702000,682000
3644,2006,70,3,146674,6,1282,11070,27,702000,682000
3644,2006.25,70,3,141523,6,1320,8586,27,702000,682000
3644,2006.5,70,3,141493,6,1194,8718,27,702000,682000
3644,2006.75,70,3,141517,6,1363,8640,27,702000,682000
3644,2007,70,3,,6,,8640,27,702000,682000
3644,2007.25,70,3,,6,,8640,27,702000,682000
3644,2007.5,70,3,,6,,8982,27,702000,682000
3644,2007.75,70,3,,6,,8940,27,702000,682000
3644,2008,70,3,,6.5,,9551,27,702000,682000
3644,2008.25,70,3,,6.5,,12374,27,702000,682000
3644,2008.5,70,3,,6,,8659,27,702000,682000
3644,2008.75,70,3,0,6,,8790,27,702000,682000
3654,2005,70,3,,,,,27,702000,682000
3654,2005.25,70,3,,,,,27,702000,682000
3654,2005.5,70,3,,,,,27,702000,682000
3654,2005.75,70,3,,,,,27,702000,682000
3654,2006,70,3,162694,7,2570,9225,27,702000,682000
3654,2006.25,70,3,140316,8,2536,9672,27,702000,682000
3654,2006.5,70,3,124200,7.5,2174,9592,27,702000,682000
3654,2006.75,70,3,127636,7.5,2572,12102,27,702000,682000
3654,2007,70,3,,8,,12186,27,702000,682000
3654,2007.25,70,3,,8,,12186,27,702000,682000
3654,2007.5,70,3,,8,,15228,27,702000,682000
3654,2007.75,70,3,,8.5,,20598,27,702000,682000
3654,2008,70,3,,9,,16949,27,702000,682000
3654,2008.25,70,3,,9,,17197,27,702000,682000
3654,2008.5,70,3,,8.5,,18267,27,702000,682000
3654,2008.75,70,3,0,8,,14285,27,702000,682000
3662,2005,70,3,,,,,27,702000,682000
3662,2005.25,70,3,,,,,27,702000,682000
3662,2005.5,70,3,,,,,27,702000,682000
3662,2005.75,70,3,,,,,27,702000,682000
3662,2006,70,3,,4.5,,9591,27,702000,682000
3662,2006.25,70,3,,5,,10933,27,702000,682000
3662,2006.5,70,3,,5,,13995,27,702000,682000
3662,2006.75,70,3,,6,,17872,27,702000,682000
3662,2007,70,3,,7.5,,20943,27,702000,682000
3662,2007.25,70,3,,8,,20943,27,702000,682000
3662,2007.5,70,3,,8,,22261,27,702000,682000
3662,2007.75,70,3,,8,,22527,27,702000,682000
3662,2008,70,3,160226,8,2640,24277,27,702000,682000
3662,2008.25,70,3,143592,8,2360,24261,27,702000,682000
3662,2008.5,70,3,161694,8,2107,23969,27,702000,682000
3662,2008.75,70,3,159097,8,2796,24024,27,702000,682000
3677,2005,70,3,,,,,27,702000,682000
3677,2005.25,70,3,,,,,27,702000,682000
3677,2005.5,70,3,,,,,27,702000,682000
3677,2005.75,70,3,,,,,27,702000,682000
3677,2006,70,3,39668,10,3216,13695,27,702000,682000
3677,2006.25,70,3,31970,10.5,3199,15147,27,702000,682000
3677,2006.5,70,3,31188,10.5,2974,16568,27,702000,682000
3677,2006.75,70,3,34841,10,2555,15904,27,702000,682000
3677,2007,70,3,,10,,16787,27,702000,682000
3677,2007.25,70,3,,10,,16787,27,702000,682000
3677,2007.5,70,3,,10,,18724,27,702000,682000
